Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber
HCC3544	HCC3544-TC	18	32621476	40035106	2
HCC3544	HCC3544-TC	18	40096131	44773424	2
HCC3544	HCC3544-TC	18	44773559	77513763	2
HCC3544	HCC3544-TC	18	77623510	77960806	2
HCC3544	HCC3544-TC	19	110616	3163022	2
HCC3544	HCC3544-TC	19	3178819	3985492	2
HCC3544	HCC3544-TC	19	4007679	6990914	2
HCC3544	HCC3544-TC	19	6994955	11609266	2
HCC3544	HCC3544-TC	19	11616239	13264648	2
HCC3544	HCC3544-TC	19	13318715	13397773	2
HCC3544	HCC3544-TC	19	13409342	14200233	2
HCC3544	HCC3544-TC	19	14200636	16435834	2
HCC3544	HCC3544-TC	19	16435855	17346548	2
HCC3544	HCC3544-TC	19	17346551	17439378	2
HCC3544	HCC3544-TC	19	17439552	18876484	2
HCC3544	HCC3544-TC	19	18879194	19843505	2
HCC3544	HCC3544-TC	19	19843510	30205928	3
HCC3544	HCC3544-TC	19	30206102	33792544	2
HCC3544	HCC3544-TC	19	33792592	34972608	2
HCC3544	HCC3544-TC	19	34972846	38056699	2
HCC3544	HCC3544-TC	19	38056772	43092977	2
HCC3544	HCC3544-TC	19	43093033	43772200	3
HCC3544	HCC3544-TC	19	43772223	45375461	2
HCC3544	HCC3544-TC	19	45377099	45579114	2
HCC3544	HCC3544-TC	19	45579337	46443421	2
HCC3544	HCC3544-TC	19	46443496	47774887	2
HCC3544	HCC3544-TC	19	47778099	52920043	2
HCC3544	HCC3544-TC	19	52934776	54292036	2
HCC3544	HCC3544-TC	19	54297254	55678102	2
HCC3544	HCC3544-TC	19	55684792	59093488	2
HCC3544	HCC3544-TC	20	68259	635057	2
HCC3544	HCC3544-TC	20	644204	3053140	2
HCC3544	HCC3544-TC	20	3063173	3218666	2
HCC3544	HCC3544-TC	20	3219460	17505604	2
HCC3544	HCC3544-TC	20	17511506	20279157	2
HCC3544	HCC3544-TC	20	21377860	32027010	2
HCC3544	HCC3544-TC	20	32188268	35467892	2
HCC3544	HCC3544-TC	20	35491068	39993836	2
HCC3544	HCC3544-TC	20	39995064	60589816	2
HCC3544	HCC3544-TC	20	60639519	61637581	2
HCC3544	HCC3544-TC	20	61637659	61881352	2
HCC3544	HCC3544-TC	20	61881357	62153468	2
HCC3544	HCC3544-TC	20	62160876	62370342	2
HCC3544	HCC3544-TC	20	62372730	62679727	2
HCC3544	HCC3544-TC	20	62694618	62904865	2
HCC3544	HCC3544-TC	21	9825960	9874114	2
HCC3544	HCC3544-TC	21	9907207	33246257	2
HCC3544	HCC3544-TC	21	33296662	34399591	2
HCC3544	HCC3544-TC	21	34399596	34727931	2
HCC3544	HCC3544-TC	21	34775818	34958476	2
HCC3544	HCC3544-TC	21	34959796	35987233	2
HCC3544	HCC3544-TC	21	36041637	48084365	2
HCC3544	HCC3544-TC	22	16255765	18656710	2
HCC3544	HCC3544-TC	22	18736818	19241729	2
HCC3544	HCC3544-TC	22	19318527	19511999	2
HCC3544	HCC3544-TC	22	19512000	20459675	2
HCC3544	HCC3544-TC	22	20639793	20716478	3
HCC3544	HCC3544-TC	22	20717813	38051783	2
HCC3544	HCC3544-TC	22	38051927	51219185	2
HCC3544	HCC3544-TP1	1	12080	1289875	4
HCC3544	HCC3544-TP1	1	1290084	1292275	0
HCC3544	HCC3544-TP1	1	1293740	6292144	4
HCC3544	HCC3544-TP1	1	6293507	12382101	3
HCC3544	HCC3544-TP1	1	12382580	26233002	4
HCC3544	HCC3544-TP1	1	26288482	55139746	3
HCC3544	HCC3544-TP1	1	55139749	120540004	2
HCC3544	HCC3544-TP1	1	120547941	151239875	3
HCC3544	HCC3544-TP1	1	151252571	151675764	4
HCC3544	HCC3544-TP1	1	151677442	152778013	4
HCC3544	HCC3544-TP1	1	152784885	156555804	2
HCC3544	HCC3544-TP1	1	156556065	161519701	3
HCC3544	HCC3544-TP1	1	161559315	161599803	0
HCC3544	HCC3544-TP1	1	161641145	234041567	3
HCC3544	HCC3544-TP1	1	234350206	242277420	4
HCC3544	HCC3544-TP1	1	242287719	249223037	3
HCC3544	HCC3544-TP1	2	41449	5833131	1
HCC3544	HCC3544-TP1	2	5833136	10140837	2
HCC3544	HCC3544-TP1	2	10183816	56227934	2
HCC3544	HCC3544-TP1	2	56411803	59285807	3
HCC3544	HCC3544-TP1	2	60614435	122484900	2
HCC3544	HCC3544-TP1	2	122484907	179353824	3
HCC3544	HCC3544-TP1	2	179355465	183902836	3
HCC3544	HCC3544-TP1	2	183936630	189975201	2
HCC3544	HCC3544-TP1	2	189997673	243037174	2
HCC3544	HCC3544-TP1	3	239350	1445190	3
HCC3544	HCC3544-TP1	3	2613104	93596030	2
HCC3544	HCC3544-TP1	3	93605186	124196280	3
HCC3544	HCC3544-TP1	3	124201546	129214438	3
HCC3544	HCC3544-TP1	3	129218801	143708579	3
HCC3544	HCC3544-TP1	3	143708584	175521004	5
HCC3544	HCC3544-TP1	3	176771655	186917405	4
HCC3544	HCC3544-TP1	3	186917495	194063538	5
HCC3544	HCC3544-TP1	3	194063561	197904036	4
HCC3544	HCC3544-TP1	4	53238	67805	2
HCC3544	HCC3544-TP1	4	85584	780510	6
HCC3544	HCC3544-TP1	4	818272	907475	6
HCC3544	HCC3544-TP1	4	925782	996236	7
HCC3544	HCC3544-TP1	4	996474	998156	3
HCC3544	HCC3544-TP1	4	1006177	1164731	7
HCC3544	HCC3544-TP1	4	1164733	1389640	6
HCC3544	HCC3544-TP1	4	1396629	1400313	0
HCC3544	HCC3544-TP1	4	1619656	1746820	6
HCC3544	HCC3544-TP1	4	1795112	2262419	6
HCC3544	HCC3544-TP1	4	2263426	2355865	6
HCC3544	HCC3544-TP1	4	2357582	2461949	6
HCC3544	HCC3544-TP1	4	2464076	2911168	6
HCC3544	HCC3544-TP1	4	2916636	3432332	4
HCC3544	HCC3544-TP1	4	3432335	3451214	6
HCC3544	HCC3544-TP1	4	3465036	3589848	5
HCC3544	HCC3544-TP1	4	3590633	3768600	3
HCC3544	HCC3544-TP1	4	3768605	4543649	4
HCC3544	HCC3544-TP1	4	4763736	8129328	2
HCC3544	HCC3544-TP1	4	8160232	25030327	2
HCC3544	HCC3544-TP1	4	25032072	41259186	2
HCC3544	HCC3544-TP1	4	41259607	48424183	2
HCC3544	HCC3544-TP1	4	48485577	49052923	3
HCC3544	HCC3544-TP1	4	52709225	56818564	4
HCC3544	HCC3544-TP1	4	56819223	61788513	3
HCC3544	HCC3544-TP1	4	62362908	74719944	2
HCC3544	HCC3544-TP1	4	74735139	91646224	2
HCC3544	HCC3544-TP1	4	91648292	99064302	0
HCC3544	HCC3544-TP1	4	99182703	184019707	2
HCC3544	HCC3544-TP1	4	184129049	190947571	2
HCC3544	HCC3544-TP1	5	140384	33954735	3
HCC3544	HCC3544-TP1	5	33963810	41510711	4
HCC3544	HCC3544-TP1	5	41731760	53183362	2
HCC3544	HCC3544-TP1	5	53247222	73236893	1
HCC3544	HCC3544-TP1	5	73338991	131923789	2
HCC3544	HCC3544-TP1	5	131924388	140166982	1
HCC3544	HCC3544-TP1	5	140167086	140812605	2
HCC3544	HCC3544-TP1	5	140812643	180687851	2
HCC3544	HCC3544-TP1	6	203388	31106314	3
HCC3544	HCC3544-TP1	6	31112264	32940052	5
HCC3544	HCC3544-TP1	6	33541617	37612477	3
HCC3544	HCC3544-TP1	6	37613509	41704003	3
HCC3544	HCC3544-TP1	6	41704474	45405839	3
HCC3544	HCC3544-TP1	6	45459614	51799061	4
HCC3544	HCC3544-TP1	6	51824594	53387334	2
HCC3544	HCC3544-TP1	6	53409245	57398319	3
HCC3544	HCC3544-TP1	6	57415160	98472534	2
HCC3544	HCC3544-TP1	6	99282717	105845850	3
HCC3544	HCC3544-TP1	6	105850622	111670609	3
HCC3544	HCC3544-TP1	6	111672831	114262343	4
HCC3544	HCC3544-TP1	6	114262788	123130530	3
HCC3544	HCC3544-TP1	6	123318976	125404199	4
HCC3544	HCC3544-TP1	6	125475062	135732699	3
HCC3544	HCC3544-TP1	6	135748289	152639415	2
HCC3544	HCC3544-TP1	6	152640002	170140438	3
HCC3544	HCC3544-TP1	6	170143164	170156789	5
HCC3544	HCC3544-TP1	6	170156799	170949671	3
HCC3544	HCC3544-TP1	7	193415	1855928	4
HCC3544	HCC3544-TP1	7	1878277	5569119	3
HCC3544	HCC3544-TP1	7	5569184	5633203	12
HCC3544	HCC3544-TP1	7	5633317	6684334	3
HCC3544	HCC3544-TP1	7	6684354	6692402	186
HCC3544	HCC3544-TP1	7	6692407	7106777	3
HCC3544	HCC3544-TP1	7	7118638	43490571	3
HCC3544	HCC3544-TP1	7	43495849	47851762	3
HCC3544	HCC3544-TP1	7	47852760	53104367	3
HCC3544	HCC3544-TP1	7	53930132	63033913	2
HCC3544	HCC3544-TP1	7	63206077	77648726	1
HCC3544	HCC3544-TP1	7	77648965	97596180	2
HCC3544	HCC3544-TP1	7	97614122	100088661	1
HCC3544	HCC3544-TP1	7	100088665	100137217	8
HCC3544	HCC3544-TP1	7	100146330	102236684	1
HCC3544	HCC3544-TP1	7	102279538	113559241	2
HCC3544	HCC3544-TP1	7	114066560	127017353	3
HCC3544	HCC3544-TP1	7	127026097	133622847	3
HCC3544	HCC3544-TP1	7	133682180	158930822	2
HCC3544	HCC3544-TP1	8	14084	10995348	2
HCC3544	HCC3544-TP1	8	11052574	11853780	2
HCC3544	HCC3544-TP1	8	11872620	11996293	4
HCC3544	HCC3544-TP1	8	12031827	29107619	2
HCC3544	HCC3544-TP1	8	29120460	31030626	2
HCC3544	HCC3544-TP1	8	31496859	31498232	13
HCC3544	HCC3544-TP1	8	32406154	42927566	2
HCC3544	HCC3544-TP1	8	42932390	52322122	3
HCC3544	HCC3544-TP1	8	52323701	144414911	2
HCC3544	HCC3544-TP1	8	144416789	145057982	3
HCC3544	HCC3544-TP1	8	145058104	145771129	2
HCC3544	HCC3544-TP1	8	145772472	145773883	6
HCC3544	HCC3544-TP1	8	145780937	146278799	2
HCC3544	HCC3544-TP1	9	14731	4298507	2
HCC3544	HCC3544-TP1	9	4490655	4793242	3
HCC3544	HCC3544-TP1	9	4823441	5126542	1
HCC3544	HCC3544-TP1	9	5126671	33048331	2
HCC3544	HCC3544-TP1	9	33053204	70484584	3
HCC3544	HCC3544-TP1	9	70913837	97221770	2
HCC3544	HCC3544-TP1	9	97321155	115567291	2
HCC3544	HCC3544-TP1	9	115579958	117680462	3
HCC3544	HCC3544-TP1	9	117692297	130869699	3
HCC3544	HCC3544-TP1	9	130883417	130891437	6
HCC3544	HCC3544-TP1	9	130911830	132985505	3
HCC3544	HCC3544-TP1	9	132988652	137023211	3
HCC3544	HCC3544-TP1	9	137209153	139089738	2
HCC3544	HCC3544-TP1	9	139090476	139333165	2
HCC3544	HCC3544-TP1	9	139333168	140167156	2
HCC3544	HCC3544-TP1	9	140167176	141071784	3
HCC3544	HCC3544-TP1	10	93002	1405534	2
HCC3544	HCC3544-TP1	10	1405537	4867298	1
HCC3544	HCC3544-TP1	10	4868296	6188640	1
HCC3544	HCC3544-TP1	10	6194046	11047467	1
HCC3544	HCC3544-TP1	10	11060006	13696507	1
HCC3544	HCC3544-TP1	10	13698473	13699163	7
HCC3544	HCC3544-TP1	10	13699165	33492096	2
HCC3544	HCC3544-TP1	10	33494983	53893717	3
HCC3544	HCC3544-TP1	10	53921557	64578395	2
HCC3544	HCC3544-TP1	10	64893228	71904307	1
HCC3544	HCC3544-TP1	10	72014619	74034035	2
HCC3544	HCC3544-TP1	10	74034039	75530829	1
HCC3544	HCC3544-TP1	10	75532102	79629080	2
HCC3544	HCC3544-TP1	10	79737250	88277859	2
HCC3544	HCC3544-TP1	10	88281163	93038204	2
HCC3544	HCC3544-TP1	10	93220979	102799404	2
HCC3544	HCC3544-TP1	10	102822227	103871315	2
HCC3544	HCC3544-TP1	10	103879756	103989011	1
HCC3544	HCC3544-TP1	10	103990302	107023189	1
HCC3544	HCC3544-TP1	10	108337010	112559747	2
HCC3544	HCC3544-TP1	10	112570024	112642885	4
HCC3544	HCC3544-TP1	10	112644963	114901114	2
HCC3544	HCC3544-TP1	10	114903613	116417990	3
HCC3544	HCC3544-TP1	10	116590513	120789795	2
HCC3544	HCC3544-TP1	10	120789885	123724942	2
HCC3544	HCC3544-TP1	10	123734369	135491369	2
HCC3544	HCC3544-TP1	11	193051	2161613	3
HCC3544	HCC3544-TP1	11	2161824	2193127	4
HCC3544	HCC3544-TP1	11	2194187	46569485	3
HCC3544	HCC3544-TP1	11	46569733	48188946	2
HCC3544	HCC3544-TP1	11	48238250	59578146	3
HCC3544	HCC3544-TP1	11	59596925	59634067	5
HCC3544	HCC3544-TP1	11	59665650	81601923	3
HCC3544	HCC3544-TP1	11	82443460	89583693	2
HCC3544	HCC3544-TP1	11	89595558	106857052	2
HCC3544	HCC3544-TP1	11	106888337	118014854	2
HCC3544	HCC3544-TP1	11	118015685	120292578	3
HCC3544	HCC3544-TP1	11	120295012	134856434	2
HCC3544	HCC3544-TP1	12	67908	235118	5
HCC3544	HCC3544-TP1	12	247354	19522778	2
HCC3544	HCC3544-TP1	12	19592471	19610159	13
HCC3544	HCC3544-TP1	12	19615421	22408430	2
HCC3544	HCC3544-TP1	12	22439202	31280674	3
HCC3544	HCC3544-TP1	12	31282688	33031564	2
HCC3544	HCC3544-TP1	12	33031932	45782250	3
HCC3544	HCC3544-TP1	12	45784158	48956698	3
HCC3544	HCC3544-TP1	12	48961727	52602196	3
HCC3544	HCC3544-TP1	12	52626996	53240160	3
HCC3544	HCC3544-TP1	12	53240518	58131317	3
HCC3544	HCC3544-TP1	12	58131322	67706580	3
HCC3544	HCC3544-TP1	12	68042835	93202945	3
HCC3544	HCC3544-TP1	12	93205061	104609748	2
HCC3544	HCC3544-TP1	12	104618535	108954931	2
HCC3544	HCC3544-TP1	12	108956412	112121131	1
HCC3544	HCC3544-TP1	12	112123478	122018805	1
HCC3544	HCC3544-TP1	12	122064716	124192222	1
HCC3544	HCC3544-TP1	12	124197118	133808210	2
HCC3544	HCC3544-TP1	13	19748064	20660099	1
HCC3544	HCC3544-TP1	13	20716062	21562281	2
HCC3544	HCC3544-TP1	13	21562286	21995410	2
HCC3544	HCC3544-TP1	13	21999695	26828944	2
HCC3544	HCC3544-TP1	13	26911685	28541558	3
HCC3544	HCC3544-TP1	13	28542535	28750767	2
HCC3544	HCC3544-TP1	13	28751949	47243414	3
HCC3544	HCC3544-TP1	13	47255792	48986647	2
HCC3544	HCC3544-TP1	13	49027124	49096449	0
HCC3544	HCC3544-TP1	13	49096454	53419724	2
HCC3544	HCC3544-TP1	13	53421490	95248414	2
HCC3544	HCC3544-TP1	13	95264432	110434501	2
HCC3544	HCC3544-TP1	13	110434503	110436284	17
HCC3544	HCC3544-TP1	13	110436287	110438412	8
HCC3544	HCC3544-TP1	13	110801458	115070426	2
HCC3544	HCC3544-TP1	14	19110207	27066679	2
HCC3544	HCC3544-TP1	14	28125590	57749034	3
HCC3544	HCC3544-TP1	14	57749654	60405321	3
HCC3544	HCC3544-TP1	14	60411339	100192537	2
HCC3544	HCC3544-TP1	14	100192539	104605356	3
HCC3544	HCC3544-TP1	14	104605415	104646154	4
HCC3544	HCC3544-TP1	14	104646945	105849337	3
HCC3544	HCC3544-TP1	14	105849594	105941278	4
HCC3544	HCC3544-TP1	14	105944572	105958191	0
HCC3544	HCC3544-TP1	14	105958418	106370448	5
HCC3544	HCC3544-TP1	14	106370471	106379105	0
HCC3544	HCC3544-TP1	14	106380060	107282850	5
HCC3544	HCC3544-TP1	15	20170004	23692270	1
HCC3544	HCC3544-TP1	15	23807140	29346874	2
HCC3544	HCC3544-TP1	15	29346924	29674155	2
HCC3544	HCC3544-TP1	15	29862693	32988911	2
HCC3544	HCC3544-TP1	15	33010173	40121403	2
HCC3544	HCC3544-TP1	15	40212044	40510846	2
HCC3544	HCC3544-TP1	15	40544288	40648559	2
HCC3544	HCC3544-TP1	15	40650482	41689235	2
HCC3544	HCC3544-TP1	15	41709366	43398231	2
HCC3544	HCC3544-TP1	15	43426047	44829136	2
HCC3544	HCC3544-TP1	15	44843055	48624149	2
HCC3544	HCC3544-TP1	15	48624443	49327875	2
HCC3544	HCC3544-TP1	15	49329782	56216907	2
HCC3544	HCC3544-TP1	15	56297782	59981037	2
HCC3544	HCC3544-TP1	15	59981163	60298102	6
HCC3544	HCC3544-TP1	15	60639876	63891451	2
HCC3544	HCC3544-TP1	15	63893525	65114791	2
HCC3544	HCC3544-TP1	15	65140705	65369152	2
HCC3544	HCC3544-TP1	15	65369162	66273278	2
HCC3544	HCC3544-TP1	15	66274494	67793090	2
HCC3544	HCC3544-TP1	15	68121480	71046558	2
HCC3544	HCC3544-TP1	15	71055663	78358430	2
HCC3544	HCC3544-TP1	15	78369640	78927992	2
HCC3544	HCC3544-TP1	15	78933340	80215612	2
HCC3544	HCC3544-TP1	15	80215617	80988171	2
HCC3544	HCC3544-TP1	15	80988303	89876775	2
HCC3544	HCC3544-TP1	15	89876912	90808431	2
HCC3544	HCC3544-TP1	15	90808941	90905896	2
HCC3544	HCC3544-TP1	15	90931466	102518006	2
HCC3544	HCC3544-TP1	16	66930	593380	2
HCC3544	HCC3544-TP1	16	596835	614406	5
HCC3544	HCC3544-TP1	16	614630	1311695	3
HCC3544	HCC3544-TP1	16	1312128	3199803	2
HCC3544	HCC3544-TP1	16	3254180	23724528	2
HCC3544	HCC3544-TP1	16	23724533	30021597	2
HCC3544	HCC3544-TP1	16	30022133	30208520	1
HCC3544	HCC3544-TP1	16	30217259	34682380	2
HCC3544	HCC3544-TP1	16	46508168	90233746	2
HCC3544	HCC3544-TP1	17	6003	7166671	3
HCC3544	HCC3544-TP1	17	7166692	21826324	2
HCC3544	HCC3544-TP1	17	21858199	37790257	3
HCC3544	HCC3544-TP1	17	37791783	37868749	4
HCC3544	HCC3544-TP1	17	37868770	38938888	3
HCC3544	HCC3544-TP1	17	38948636	39684119	3
HCC3544	HCC3544-TP1	17	39684218	73599397	3
HCC3544	HCC3544-TP1	17	73599402	73629698	4
HCC3544	HCC3544-TP1	17	73636295	78358976	3
HCC3544	HCC3544-TP1	17	78359287	80207594	3
HCC3544	HCC3544-TP1	17	80207991	81083625	3
HCC3544	HCC3544-TP1	18	47395	649988	2
HCC3544	HCC3544-TP1	18	657771	904571	1
HCC3544	HCC3544-TP1	18	904783	6302101	2
HCC3544	HCC3544-TP1	18	6311397	8546088	3
HCC3544	HCC3544-TP1	18	8609408	9595176	3
HCC3544	HCC3544-TP1	18	9774836	11655144	3
HCC3544	HCC3544-TP1	18	11689558	15004534	3
HCC3544	HCC3544-TP1	18	15004539	15006275	5
HCC3544	HCC3544-TP1	18	18531207	22057512	3
HCC3544	HCC3544-TP1	18	22642582	22930972	1
HCC3544	HCC3544-TP1	18	22931929	24035823	4
HCC3544	HCC3544-TP1	18	24035828	25727823	5
HCC3544	HCC3544-TP1	18	25756893	32585568	1
HCC3544	HCC3544-TP1	18	32621476	33848650	3
HCC3544	HCC3544-TP1	18	33877777	34740314	3
HCC3544	HCC3544-TP1	18	34752920	40850697	2
HCC3544	HCC3544-TP1	18	40851652	77960806	1
HCC3544	HCC3544-TP1	19	110616	1230149	3
HCC3544	HCC3544-TP1	19	1230885	1271637	5
HCC3544	HCC3544-TP1	19	1272024	3820271	3
HCC3544	HCC3544-TP1	19	3820272	7056908	2
HCC3544	HCC3544-TP1	19	7058421	18731346	1
HCC3544	HCC3544-TP1	19	18747860	19655997	3
HCC3544	HCC3544-TP1	19	19656002	24310561	2
HCC3544	HCC3544-TP1	19	24310685	35176119	3
HCC3544	HCC3544-TP1	19	35225883	37975890	4
HCC3544	HCC3544-TP1	19	37976014	45375461	3
HCC3544	HCC3544-TP1	19	45377099	54327428	2
HCC3544	HCC3544-TP1	19	54376723	59093488	3
HCC3544	HCC3544-TP1	20	68259	20349867	3
HCC3544	HCC3544-TP1	20	20349952	25062127	3
HCC3544	HCC3544-TP1	20	25062234	47364597	3
HCC3544	HCC3544-TP1	20	47444139	47557873	70
HCC3544	HCC3544-TP1	20	47558339	55204694	2
HCC3544	HCC3544-TP1	20	55205362	62904865	3
HCC3544	HCC3544-TP1	21	9825960	15481405	1
HCC3544	HCC3544-TP1	21	15537574	19506788	2
HCC3544	HCC3544-TP1	21	19617537	27484422	2
HCC3544	HCC3544-TP1	21	27512445	28216305	2
HCC3544	HCC3544-TP1	21	28216531	33083875	2
HCC3544	HCC3544-TP1	21	33103886	34143820	2
HCC3544	HCC3544-TP1	21	34143841	34883714	2
HCC3544	HCC3544-TP1	21	34889283	34932402	3
HCC3544	HCC3544-TP1	21	35166658	35986186	2
HCC3544	HCC3544-TP1	21	35987042	36042947	0
HCC3544	HCC3544-TP1	21	36042950	37445286	2
HCC3544	HCC3544-TP1	21	37507479	37665868	1
HCC3544	HCC3544-TP1	21	37692445	38072211	1
HCC3544	HCC3544-TP1	21	38081436	42676164	2
HCC3544	HCC3544-TP1	21	42676166	45076620	2
HCC3544	HCC3544-TP1	21	45077743	45951743	2
HCC3544	HCC3544-TP1	21	45953454	45978279	2
HCC3544	HCC3544-TP1	21	45978347	46897537	2
HCC3544	HCC3544-TP1	21	46897539	46924549	2
HCC3544	HCC3544-TP1	21	46930013	47647750	2
HCC3544	HCC3544-TP1	21	47648335	48084365	1
HCC3544	HCC3544-TP1	22	16255765	18737223	1
HCC3544	HCC3544-TP1	22	18737447	20130391	2
HCC3544	HCC3544-TP1	22	20130396	20136478	10
HCC3544	HCC3544-TP1	22	20136679	20709917	3
HCC3544	HCC3544-TP1	22	20709976	20715901	6
HCC3544	HCC3544-TP1	22	20715970	39239693	2
HCC3544	HCC3544-TP1	22	39239707	39268243	6
HCC3544	HCC3544-TP1	22	39353625	50599489	2
HCC3544	HCC3544-TP1	22	50599680	51219185	3
HCC3544	HCC3544-TP1	X	19367987	19379752	2
HCC3544	HCC3544-TP1	X	25028340	37706371	2
HCC3544	HCC3544-TP1	X	70340771	70356479	3
HCC3544	HCC3544-TP1	X	79285924	92965079	2
HCC3544	HCC3544-TP1	X	107418794	114427328	2
HCC3544	HCC3544-TP1	Y	2655076	3447891	0
HCC3544	HCC3544-TP1	Y	13368405	23702619	0
HCC3544	HCC3544-TP2	1	12080	1291188	4
HCC3544	HCC3544-TP2	1	1292002	8928058	4
HCC3544	HCC3544-TP2	1	8928063	12371987	4
HCC3544	HCC3544-TP2	1	12374170	14925728	4
HCC3544	HCC3544-TP2	1	15250778	16863414	4
HCC3544	HCC3544-TP2	1	16890447	16955222	8
HCC3544	HCC3544-TP2	1	16969461	26109196	4
HCC3544	HCC3544-TP2	1	26110094	55139746	3
HCC3544	HCC3544-TP2	1	55139749	120529855	2
HCC3544	HCC3544-TP2	1	120534036	145282039	3
HCC3544	HCC3544-TP2	1	145293424	145368721	5
HCC3544	HCC3544-TP2	1	145414633	145812112	3
HCC3544	HCC3544-TP2	1	145816525	149858976	3
HCC3544	HCC3544-TP2	1	149859091	151239875	2
HCC3544	HCC3544-TP2	1	151252571	152009437	4
HCC3544	HCC3544-TP2	1	152052069	152659743	5
HCC3544	HCC3544-TP2	1	152671391	153431396	3
HCC3544	HCC3544-TP2	1	153431461	156897503	3
HCC3544	HCC3544-TP2	1	156897504	161519701	3
HCC3544	HCC3544-TP2	1	161559315	161599803	0
HCC3544	HCC3544-TP2	1	161641145	234367536	3
HCC3544	HCC3544-TP2	1	234442170	236704030	4
HCC3544	HCC3544-TP2	1	236704938	242277420	5
HCC3544	HCC3544-TP2	1	242287719	249223037	3
HCC3544	HCC3544-TP2	2	41449	1983586	1
HCC3544	HCC3544-TP2	2	3193039	3483360	2
HCC3544	HCC3544-TP2	2	3488421	3894900	1
HCC3544	HCC3544-TP2	2	4135888	24051826	2
HCC3544	HCC3544-TP2	2	24054959	33150701	2
HCC3544	HCC3544-TP2	2	33172389	56603152	2
HCC3544	HCC3544-TP2	2	56611370	58421454	4
HCC3544	HCC3544-TP2	2	58425711	89036173	2
HCC3544	HCC3544-TP2	2	89037500	95753027	3
HCC3544	HCC3544-TP2	2	95753095	96504616	2
HCC3544	HCC3544-TP2	2	96520983	96581900	5
HCC3544	HCC3544-TP2	2	96583615	97784165	2
HCC3544	HCC3544-TP2	2	97784172	98167924	5
HCC3544	HCC3544-TP2	2	98169665	125660650	2
HCC3544	HCC3544-TP2	2	125668980	130738431	3
HCC3544	HCC3544-TP2	2	130750116	130878150	6
HCC3544	HCC3544-TP2	2	130897038	161029277	3
HCC3544	HCC3544-TP2	2	161030444	170097933	3
HCC3544	HCC3544-TP2	2	170099418	179350584	3
HCC3544	HCC3544-TP2	2	179353568	179710573	4
HCC3544	HCC3544-TP2	2	179714784	187364517	3
HCC3544	HCC3544-TP2	2	187368695	190320206	3
HCC3544	HCC3544-TP2	2	190321989	204824522	2
HCC3544	HCC3544-TP2	2	205410721	206874575	3
HCC3544	HCC3544-TP2	2	206882359	215896664	2
HCC3544	HCC3544-TP2	2	215901662	220494888	2
HCC3544	HCC3544-TP2	2	220494893	243037174	2
HCC3544	HCC3544-TP2	3	239350	1444271	4
HCC3544	HCC3544-TP2	3	1444994	39188240	2
HCC3544	HCC3544-TP2	3	39194781	58899590	1
HCC3544	HCC3544-TP2	3	59032865	93605425	2
HCC3544	HCC3544-TP2	3	93619732	113024117	3
HCC3544	HCC3544-TP2	3	113025068	124237320	3
HCC3544	HCC3544-TP2	3	124281487	142757746	4
HCC3544	HCC3544-TP2	3	142757751	175521004	5
HCC3544	HCC3544-TP2	3	176771655	182166620	5
HCC3544	HCC3544-TP2	3	182511465	186971282	4
HCC3544	HCC3544-TP2	3	186974311	194157978	5
HCC3544	HCC3544-TP2	3	194157981	197904036	4
HCC3544	HCC3544-TP2	4	53238	67805	2
HCC3544	HCC3544-TP2	4	85584	2461949	7
HCC3544	HCC3544-TP2	4	2464076	4543649	6
HCC3544	HCC3544-TP2	4	4763736	48178194	2
HCC3544	HCC3544-TP2	4	48230584	49052923	3
HCC3544	HCC3544-TP2	4	52709225	56319359	5
HCC3544	HCC3544-TP2	4	56319832	61788513	4
HCC3544	HCC3544-TP2	4	62362908	69100355	2
HCC3544	HCC3544-TP2	4	69101705	70361640	2
HCC3544	HCC3544-TP2	4	70391383	70460262	6
HCC3544	HCC3544-TP2	4	70460329	71705091	2
HCC3544	HCC3544-TP2	4	71705092	91646224	2
HCC3544	HCC3544-TP2	4	91648292	99064302	0
HCC3544	HCC3544-TP2	4	99182703	190947571	2
HCC3544	HCC3544-TP2	5	140384	33969113	4
HCC3544	HCC3544-TP2	5	33972096	37108631	5
HCC3544	HCC3544-TP2	5	37115067	41862875	4
HCC3544	HCC3544-TP2	5	41870270	53450561	3
HCC3544	HCC3544-TP2	5	53467639	65371013	1
HCC3544	HCC3544-TP2	5	65372107	131923440	2
HCC3544	HCC3544-TP2	5	131923601	140085343	1
HCC3544	HCC3544-TP2	5	140165831	140627213	2
HCC3544	HCC3544-TP2	5	140627388	172110573	2
HCC3544	HCC3544-TP2	5	172110618	175535805	2
HCC3544	HCC3544-TP2	5	175665413	175786690	1
HCC3544	HCC3544-TP2	5	175792543	180687851	1
HCC3544	HCC3544-TP2	6	203388	1313422	4
HCC3544	HCC3544-TP2	6	1390542	25983865	4
HCC3544	HCC3544-TP2	6	26017358	26046153	6
HCC3544	HCC3544-TP2	6	26046161	31165619	4
HCC3544	HCC3544-TP2	6	32609960	37971666	4
HCC3544	HCC3544-TP2	6	38029362	41309950	4
HCC3544	HCC3544-TP2	6	41310584	44360596	4
HCC3544	HCC3544-TP2	6	44361169	51799061	5
HCC3544	HCC3544-TP2	6	51824594	58287733	3
HCC3544	HCC3544-TP2	6	62390739	98472534	2
